stimulus_name,youtube_id,start_ms,end_ms,start_sec,end_sec,duration_sec
vggtest_c-qYpm6h0Ew_220000_230000,c-qYpm6h0Ew,220000,230000,220.0,230.0,10.0
vggtest_cEjYmO5-dLk_10000_20000,cEjYmO5-dLk,10000,20000,10.0,20.0,10.0
vggtest_cGUhG5PZp0A_30000_40000,cGUhG5PZp0A,30000,40000,30.0,40.0,10.0
vggtest_cIHmmSm947Q_0_10000,cIHmmSm947Q,0,10000,0.0,10.0,10.0
vggtest_cOgNXgF21u4_30000_40000,cOgNXgF21u4,30000,40000,30.0,40.0,10.0
vggtest_cXEJWtj2kT8_30000_40000,cXEJWtj2kT8,30000,40000,30.0,40.0,10.0
vggtest_cb2348GeL-8_172000_182000,cb2348GeL-8,172000,182000,172.0,182.0,10.0
vggtest_cfi_mCKjbyw_40000_50000,cfi_mCKjbyw,40000,50000,40.0,50.0,10.0
vggtest_chtrHNfaT9U_70000_80000,chtrHNfaT9U,70000,80000,70.0,80.0,10.0
vggtest_ciVsS-oZEPc_103000_113000,ciVsS-oZEPc,103000,113000,103.0,113.0,10.0
vggtest_cmB8l4mQ1XQ_30000_40000,cmB8l4mQ1XQ,30000,40000,30.0,40.0,10.0
vggtest_cuINEhfQW98_289000_299000,cuINEhfQW98,289000,299000,289.0,299.0,10.0
vggtest_d5qR0aff0Kk_30000_40000,d5qR0aff0Kk,30000,40000,30.0,40.0,10.0
vggtest_dVYjJc2KdnY_90000_100000,dVYjJc2KdnY,90000,100000,90.0,100.0,10.0
vggtest_dY3hVWRmYGM_152000_162000,dY3hVWRmYGM,152000,162000,152.0,162.0,10.0
vggtest_d_Hdkt1_ivo_30000_40000,d_Hdkt1_ivo,30000,40000,30.0,40.0,10.0
vggtest_ddshpQOcrG4_120000_130000,ddshpQOcrG4,120000,130000,120.0,130.0,10.0
vggtest_dfXl7_lnt0U_109000_119000,dfXl7_lnt0U,109000,119000,109.0,119.0,10.0
vggtest_dfrps0BtQQQ_80000_90000,dfrps0BtQQQ,80000,90000,80.0,90.0,10.0
vggtest_dq32VQZwRx0_2000_12000,dq32VQZwRx0,2000,12000,2.0,12.0,10.0
vggtest_dqt_MzUQ20M_80000_90000,dqt_MzUQ20M,80000,90000,80.0,90.0,10.0
vggtest_dxDbrvoKTD8_331000_341000,dxDbrvoKTD8,331000,341000,331.0,341.0,10.0
vggtest_e42ylHtkQ5M_30000_40000,e42ylHtkQ5M,30000,40000,30.0,40.0,10.0
vggtest_eFzyxoc1w1g_10000_20000,eFzyxoc1w1g,10000,20000,10.0,20.0,10.0
vggtest_eJSpibgl0-c_30000_40000,eJSpibgl0-c,30000,40000,30.0,40.0,10.0
vggtest_eMQQRvh-BUI_30000_40000,eMQQRvh-BUI,30000,40000,30.0,40.0,10.0
vggtest_eO_Z0BiT43M_292000_302000,eO_Z0BiT43M,292000,302000,292.0,302.0,10.0
vggtest_eWO7qLUgjjk_173000_183000,eWO7qLUgjjk,173000,183000,173.0,183.0,10.0
vggtest_eZUfoLIVrJ8_220000_230000,eZUfoLIVrJ8,220000,230000,220.0,230.0,10.0
vggtest_eayGg2OlHOw_10000_20000,eayGg2OlHOw,10000,20000,10.0,20.0,10.0
vggtest_ehMAmSwqiaA_75000_85000,ehMAmSwqiaA,75000,85000,75.0,85.0,10.0
vggtest_eipkKgTKAN8_40000_50000,eipkKgTKAN8,40000,50000,40.0,50.0,10.0
vggtest_elKhJvAaRlc_8000_18000,elKhJvAaRlc,8000,18000,8.0,18.0,10.0
vggtest_eoINKEFklgM_0_10000,eoINKEFklgM,0,10000,0.0,10.0,10.0
vggtest_ewm9cpk6GmY_30000_40000,ewm9cpk6GmY,30000,40000,30.0,40.0,10.0
vggtest_f-3r6Pou7UM_15000_25000,f-3r6Pou7UM,15000,25000,15.0,25.0,10.0
vggtest_f4X127h2Slk_37000_47000,f4X127h2Slk,37000,47000,37.0,47.0,10.0
vggtest_f52NbtQr2KQ_10000_20000,f52NbtQr2KQ,10000,20000,10.0,20.0,10.0
vggtest_f6wrXzvByrg_30000_40000,f6wrXzvByrg,30000,40000,30.0,40.0,10.0
vggtest_fAns8GJzYeQ_30000_40000,fAns8GJzYeQ,30000,40000,30.0,40.0,10.0
vggtest_fFX04tOPv8s_0_10000,fFX04tOPv8s,0,10000,0.0,10.0,10.0
vggtest_fGvhcD5G82M_7000_17000,fGvhcD5G82M,7000,17000,7.0,17.0,10.0
vggtest_fOc6JNNdLaQ_30000_40000,fOc6JNNdLaQ,30000,40000,30.0,40.0,10.0
vggtest_fjJPvFZswhg_30000_40000,fjJPvFZswhg,30000,40000,30.0,40.0,10.0
vggtest_fjWN2sQcR2s_30000_40000,fjWN2sQcR2s,30000,40000,30.0,40.0,10.0
vggtest_ftVOFLwSxCg_22000_32000,ftVOFLwSxCg,22000,32000,22.0,32.0,10.0
vggtest_fzOqjKHcx0w_229000_239000,fzOqjKHcx0w,229000,239000,229.0,239.0,10.0
vggtest_g2at4AqJsqk_142000_152000,g2at4AqJsqk,142000,152000,142.0,152.0,10.0
vggtest_g9Qah25_yH0_14000_24000,g9Qah25_yH0,14000,24000,14.0,24.0,10.0
vggtest_gAqXWyyk1BE_30000_40000,gAqXWyyk1BE,30000,40000,30.0,40.0,10.0
vggtest_gGmvLozUXgE_24000_34000,gGmvLozUXgE,24000,34000,24.0,34.0,10.0
vggtest_gM1DIbory6A_120000_130000,gM1DIbory6A,120000,130000,120.0,130.0,10.0
vggtest_gPekns88rQA_270000_280000,gPekns88rQA,270000,280000,270.0,280.0,10.0
vggtest_gd2-qjVH_DI_20000_30000,gd2-qjVH_DI,20000,30000,20.0,30.0,10.0
vggtest_gd2-qjVH_DI_32000_42000,gd2-qjVH_DI,32000,42000,32.0,42.0,10.0
vggtest_gh4oE_5g4YY_439000_449000,gh4oE_5g4YY,439000,449000,439.0,449.0,10.0
vggtest_gqYkg6Y3MHg_11000_21000,gqYkg6Y3MHg,11000,21000,11.0,21.0,10.0
vggtest_guGNQyMTm8Y_101000_111000,guGNQyMTm8Y,101000,111000,101.0,111.0,10.0
vggtest_h3RdxdQEv4U_85000_95000,h3RdxdQEv4U,85000,95000,85.0,95.0,10.0
vggtest_hIo3lkALDlg_50000_60000,hIo3lkALDlg,50000,60000,50.0,60.0,10.0
vggtest_hT2FAykn0Ao_35000_45000,hT2FAykn0Ao,35000,45000,35.0,45.0,10.0
vggtest_hcOkk03PnZE_110000_120000,hcOkk03PnZE,110000,120000,110.0,120.0,10.0
vggtest_hp-1ncwHRto_26000_36000,hp-1ncwHRto,26000,36000,26.0,36.0,10.0
vggtest_hpLvqSrTRTQ_30000_40000,hpLvqSrTRTQ,30000,40000,30.0,40.0,10.0
vggtest_hrqspJV1DT8_99000_109000,hrqspJV1DT8,99000,109000,99.0,109.0,10.0
vggtest_hsBRizlT4Gw_160000_170000,hsBRizlT4Gw,160000,170000,160.0,170.0,10.0
vggtest_hzcbx3uU3SI_73000_83000,hzcbx3uU3SI,73000,83000,73.0,83.0,10.0
vggtest_i3022Z7Sm-A_123000_133000,i3022Z7Sm-A,123000,133000,123.0,133.0,10.0
vggtest_i8kGE-XRat4_11000_21000,i8kGE-XRat4,11000,21000,11.0,21.0,10.0
vggtest_iAK8xAOUob8_297000_307000,iAK8xAOUob8,297000,307000,297.0,307.0,10.0
vggtest_iUoFC-GUq8o_113000_123000,iUoFC-GUq8o,113000,123000,113.0,123.0,10.0
vggtest_idS-vH-vTw0_111000_121000,idS-vH-vTw0,111000,121000,111.0,121.0,10.0
vggtest_ieZmQbzQYtw_0_10000,ieZmQbzQYtw,0,10000,0.0,10.0,10.0
vggtest_ipSnR0fR_uA_44000_54000,ipSnR0fR_uA,44000,54000,44.0,54.0,10.0
vggtest_ipx_reb1Kfc_0_10000,ipx_reb1Kfc,0,10000,0.0,10.0,10.0
vggtest_ivJmbhteIKE_28000_38000,ivJmbhteIKE,28000,38000,28.0,38.0,10.0
vggtest_j1JUsTMZcuY_4000_14000,j1JUsTMZcuY,4000,14000,4.0,14.0,10.0
vggtest_j7Vej9AOKY0_31000_41000,j7Vej9AOKY0,31000,41000,31.0,41.0,10.0
vggtest_jBbwzM6A6Bo_42000_52000,jBbwzM6A6Bo,42000,52000,42.0,52.0,10.0
vggtest_jEP-WEblweY_115000_125000,jEP-WEblweY,115000,125000,115.0,125.0,10.0
vggtest_jPKhBkLgFLk_16000_26000,jPKhBkLgFLk,16000,26000,16.0,26.0,10.0
vggtest_jUBBGxyAN4M_19000_29000,jUBBGxyAN4M,19000,29000,19.0,29.0,10.0
vggtest_jZ9mYtCAGf8_150000_160000,jZ9mYtCAGf8,150000,160000,150.0,160.0,10.0
vggtest_jaI41fTAM54_30000_40000,jaI41fTAM54,30000,40000,30.0,40.0,10.0
vggtest_jii46gf1UkM_140000_150000,jii46gf1UkM,140000,150000,140.0,150.0,10.0
vggtest_jr2kxASSRBY_30000_40000,jr2kxASSRBY,30000,40000,30.0,40.0,10.0
vggtest_jzBR9ihZBbI_140000_150000,jzBR9ihZBbI,140000,150000,140.0,150.0,10.0
vggtest_k3AYfr6PIgs_19000_29000,k3AYfr6PIgs,19000,29000,19.0,29.0,10.0
vggtest_kAOsa6_9wBY_103000_113000,kAOsa6_9wBY,103000,113000,103.0,113.0,10.0
vggtest_kTu8XtF-gzc_57000_67000,kTu8XtF-gzc,57000,67000,57.0,67.0,10.0
vggtest_kVuG_F3qCuY_176000_186000,kVuG_F3qCuY,176000,186000,176.0,186.0,10.0
vggtest_kZQkCqkUBVA_168000_178000,kZQkCqkUBVA,168000,178000,168.0,178.0,10.0
vggtest_kcVxxsZdhds_30000_40000,kcVxxsZdhds,30000,40000,30.0,40.0,10.0
vggtest_kdanFLQ7A_s_0_10000,kdanFLQ7A_s,0,10000,0.0,10.0,10.0
vggtest_kjGjMDpTzvs_320000_330000,kjGjMDpTzvs,320000,330000,320.0,330.0,10.0
vggtest_kps82JmgoVg_74000_84000,kps82JmgoVg,74000,84000,74.0,84.0,10.0
vggtest_l-iIfi3SNpw_120000_130000,l-iIfi3SNpw,120000,130000,120.0,130.0,10.0
vggtest_l-kcXXZIVLs_190000_200000,l-kcXXZIVLs,190000,200000,190.0,200.0,10.0
vggtest_l0wtTeAUdhI_69000_79000,l0wtTeAUdhI,69000,79000,69.0,79.0,10.0
vggtest_l5g1RkSYZdw_30000_40000,l5g1RkSYZdw,30000,40000,30.0,40.0,10.0
vggtest_l9ElMSuNwnI_134000_144000,l9ElMSuNwnI,134000,144000,134.0,144.0,10.0
vggtest_lAznHBBQkp4_30000_40000,lAznHBBQkp4,30000,40000,30.0,40.0,10.0
vggtest_lF1C6JSDZJU_209000_219000,lF1C6JSDZJU,209000,219000,209.0,219.0,10.0
vggtest_lI3P985JB7k_105000_115000,lI3P985JB7k,105000,115000,105.0,115.0,10.0
vggtest_lNg2y6SRZPo_220000_230000,lNg2y6SRZPo,220000,230000,220.0,230.0,10.0
vggtest_lO1rUT_MTjk_210000_220000,lO1rUT_MTjk,210000,220000,210.0,220.0,10.0
vggtest_lP20BVmwPpU_108000_118000,lP20BVmwPpU,108000,118000,108.0,118.0,10.0
vggtest_lRyNx9_7NIM_110000_120000,lRyNx9_7NIM,110000,120000,110.0,120.0,10.0
vggtest_lh9MwUqQI0Q_66000_76000,lh9MwUqQI0Q,66000,76000,66.0,76.0,10.0
vggtest_lm8Q2xGOvbQ_16000_26000,lm8Q2xGOvbQ,16000,26000,16.0,26.0,10.0
vggtest_lqWv4X8OhkA_300000_310000,lqWv4X8OhkA,300000,310000,300.0,310.0,10.0
vggtest_lqeAf-DqE3I_140000_150000,lqeAf-DqE3I,140000,150000,140.0,150.0,10.0
vggtest_lqnw0Q13tDc_30000_40000,lqnw0Q13tDc,30000,40000,30.0,40.0,10.0
vggtest_lzXvsIeFtDI_327000_337000,lzXvsIeFtDI,327000,337000,327.0,337.0,10.0
vggtest_mCaniZpghFE_310000_320000,mCaniZpghFE,310000,320000,310.0,320.0,10.0
vggtest_mDovspDoLAE_30000_40000,mDovspDoLAE,30000,40000,30.0,40.0,10.0
vggtest_mGKX6kwKvSE_340000_350000,mGKX6kwKvSE,340000,350000,340.0,350.0,10.0
vggtest_mK_y20VBdZM_307000_317000,mK_y20VBdZM,307000,317000,307.0,317.0,10.0
vggtest_mNkqURQhM0c_41000_51000,mNkqURQhM0c,41000,51000,41.0,51.0,10.0
vggtest_mXhgTalUktk_540000_550000,mXhgTalUktk,540000,550000,540.0,550.0,10.0
vggtest_mZ_z2lorJeY_70000_80000,mZ_z2lorJeY,70000,80000,70.0,80.0,10.0
vggtest_mcrf1Mb99d4_68000_78000,mcrf1Mb99d4,68000,78000,68.0,78.0,10.0
vggtest_mh6JxDJ0Bno_30000_40000,mh6JxDJ0Bno,30000,40000,30.0,40.0,10.0
vggtest_mjhlzNVpnXs_26000_36000,mjhlzNVpnXs,26000,36000,26.0,36.0,10.0
vggtest_mr8uEQKL1GY_161000_171000,mr8uEQKL1GY,161000,171000,161.0,171.0,10.0
vggtest_mxy5qcJckDQ_195000_205000,mxy5qcJckDQ,195000,205000,195.0,205.0,10.0
vggtest_myOH_8igzTw_161000_171000,myOH_8igzTw,161000,171000,161.0,171.0,10.0
vggtest_n-1ho8xiSGU_2000_12000,n-1ho8xiSGU,2000,12000,2.0,12.0,10.0
vggtest_n6lloBIIZ-k_30000_40000,n6lloBIIZ-k,30000,40000,30.0,40.0,10.0
vggtest_nEX4I5j6H-Y_151000_161000,nEX4I5j6H-Y,151000,161000,151.0,161.0,10.0
vggtest_nMUUYby3ZQQ_64000_74000,nMUUYby3ZQQ,64000,74000,64.0,74.0,10.0
vggtest_n_k5FKt3X64_30000_40000,n_k5FKt3X64,30000,40000,30.0,40.0,10.0
vggtest_nbPY6Y1ffgo_40000_50000,nbPY6Y1ffgo,40000,50000,40.0,50.0,10.0
vggtest_nb_7c2xPKYA_400000_410000,nb_7c2xPKYA,400000,410000,400.0,410.0,10.0
vggtest_nbjXrDmWMQg_184000_194000,nbjXrDmWMQg,184000,194000,184.0,194.0,10.0
vggtest_nfitcQXx-Y0_20000_30000,nfitcQXx-Y0,20000,30000,20.0,30.0,10.0
vggtest_nhxCeq3sg2U_153000_163000,nhxCeq3sg2U,153000,163000,153.0,163.0,10.0
vggtest_nou1eQNbW30_2000_12000,nou1eQNbW30,2000,12000,2.0,12.0,10.0
vggtest_nt9PKJU4LLk_47000_57000,nt9PKJU4LLk,47000,57000,47.0,57.0,10.0
vggtest_nzpnWuk3RjU_170000_180000,nzpnWuk3RjU,170000,180000,170.0,180.0,10.0
vggtest_o-HDwb0wIXA_66000_76000,o-HDwb0wIXA,66000,76000,66.0,76.0,10.0
vggtest_o0Bn4m6dQbI_100000_110000,o0Bn4m6dQbI,100000,110000,100.0,110.0,10.0
vggtest_o3cRTYrLXnk_46000_56000,o3cRTYrLXnk,46000,56000,46.0,56.0,10.0
vggtest_oD0Xp--xxjE_30000_40000,oD0Xp--xxjE,30000,40000,30.0,40.0,10.0
vggtest_oOoxb4Fr65k_0_10000,oOoxb4Fr65k,0,10000,0.0,10.0,10.0
vggtest_oSj9IbDiWks_0_10000,oSj9IbDiWks,0,10000,0.0,10.0,10.0
vggtest_oVcQgIsw2Ac_30000_40000,oVcQgIsw2Ac,30000,40000,30.0,40.0,10.0
vggtest_oYFvyJtgE2E_108000_118000,oYFvyJtgE2E,108000,118000,108.0,118.0,10.0
vggtest_oiNhFODWPVk_185000_195000,oiNhFODWPVk,185000,195000,185.0,195.0,10.0
vggtest_onSfjunyI1A_13000_23000,onSfjunyI1A,13000,23000,13.0,23.0,10.0
vggtest_p0c-sBtVkio_187000_197000,p0c-sBtVkio,187000,197000,187.0,197.0,10.0
vggtest_pFlcqWQVVuU_55000_65000,pFlcqWQVVuU,55000,65000,55.0,65.0,10.0
vggtest_pWLDewht-Kw_156000_166000,pWLDewht-Kw,156000,166000,156.0,166.0,10.0
vggtest_pcGbob7fSgE_40000_50000,pcGbob7fSgE,40000,50000,40.0,50.0,10.0
vggtest_pfB7MFteFFY_95000_105000,pfB7MFteFFY,95000,105000,95.0,105.0,10.0
vggtest_pjtJGwhmi9I_66000_76000,pjtJGwhmi9I,66000,76000,66.0,76.0,10.0
vggtest_ptw48aDb4Ms_124000_134000,ptw48aDb4Ms,124000,134000,124.0,134.0,10.0
vggtest_q6Fcpz4du20_311000_321000,q6Fcpz4du20,311000,321000,311.0,321.0,10.0
vggtest_qA1XfVDXoMc_295000_305000,qA1XfVDXoMc,295000,305000,295.0,305.0,10.0
vggtest_qEBAFHQkGnc_164000_174000,qEBAFHQkGnc,164000,174000,164.0,174.0,10.0
vggtest_qFW6oa3jgg8_210000_220000,qFW6oa3jgg8,210000,220000,210.0,220.0,10.0
vggtest_qGcLhHbGrIg_0_10000,qGcLhHbGrIg,0,10000,0.0,10.0,10.0
vggtest_qJT2h5uGAC0_930000_940000,qJT2h5uGAC0,930000,940000,930.0,940.0,10.0
vggtest_qMKO8bQpzMg_90000_100000,qMKO8bQpzMg,90000,100000,90.0,100.0,10.0
vggtest_qTweqjXnIU0_175000_185000,qTweqjXnIU0,175000,185000,175.0,185.0,10.0
vggtest_qUvHb5szJfs_60000_70000,qUvHb5szJfs,60000,70000,60.0,70.0,10.0
vggtest_qaZYMjKrUCo_460000_470000,qaZYMjKrUCo,460000,470000,460.0,470.0,10.0
vggtest_qadaulWp2m4_64000_74000,qadaulWp2m4,64000,74000,64.0,74.0,10.0
vggtest_qdfN5FWH1-E_227000_237000,qdfN5FWH1-E,227000,237000,227.0,237.0,10.0
vggtest_qj6xuSzUgUg_382000_392000,qj6xuSzUgUg,382000,392000,382.0,392.0,10.0
vggtest_qjHoWdDb4lM_27000_37000,qjHoWdDb4lM,27000,37000,27.0,37.0,10.0
vggtest_qoo1sZq09pQ_180000_190000,qoo1sZq09pQ,180000,190000,180.0,190.0,10.0
vggtest_qqhkKtXCiEs_112000_122000,qqhkKtXCiEs,112000,122000,112.0,122.0,10.0
vggtest_qs_-emj1qR4_30000_40000,qs_-emj1qR4,30000,40000,30.0,40.0,10.0
vggtest_qtnE1hnCD0M_30000_40000,qtnE1hnCD0M,30000,40000,30.0,40.0,10.0
vggtest_qu3cJGVvvWs_237000_247000,qu3cJGVvvWs,237000,247000,237.0,247.0,10.0
vggtest_r1XXnstW6Vk_66000_76000,r1XXnstW6Vk,66000,76000,66.0,76.0,10.0
vggtest_r4BoQxrLtic_30000_40000,r4BoQxrLtic,30000,40000,30.0,40.0,10.0
vggtest_r93h4dD3XRU_20000_30000,r93h4dD3XRU,20000,30000,20.0,30.0,10.0
vggtest_rFtAqf39OeI_86000_96000,rFtAqf39OeI,86000,96000,86.0,96.0,10.0
vggtest_rM0mOUPtSpU_60000_70000,rM0mOUPtSpU,60000,70000,60.0,70.0,10.0
vggtest_rTh92nlG9io_30000_40000,rTh92nlG9io,30000,40000,30.0,40.0,10.0
vggtest_rjGjz5DolWA_30000_40000,rjGjz5DolWA,30000,40000,30.0,40.0,10.0
vggtest_rosiOZ0VIHA_338000_348000,rosiOZ0VIHA,338000,348000,338.0,348.0,10.0
vggtest_rq4oQdSxrnI_79000_89000,rq4oQdSxrnI,79000,89000,79.0,89.0,10.0
vggtest_ryskM4LGrtk_530000_540000,ryskM4LGrtk,530000,540000,530.0,540.0,10.0
vggtest_rysr8w7aTuQ_0_10000,rysr8w7aTuQ,0,10000,0.0,10.0,10.0
vggtest_s1KjeqZlnIU_296000_306000,s1KjeqZlnIU,296000,306000,296.0,306.0,10.0
vggtest_s8PkY2iW4e8_30000_40000,s8PkY2iW4e8,30000,40000,30.0,40.0,10.0
vggtest_sKQ6qt6uT18_27000_37000,sKQ6qt6uT18,27000,37000,27.0,37.0,10.0
vggtest_sNicRCa4sTI_49000_59000,sNicRCa4sTI,49000,59000,49.0,59.0,10.0
vggtest_scoFHRlgDjs_9000_19000,scoFHRlgDjs,9000,19000,9.0,19.0,10.0
vggtest_sfXt8h7KAHM_30000_40000,sfXt8h7KAHM,30000,40000,30.0,40.0,10.0
vggtest_si_IAMPOXlQ_170000_180000,si_IAMPOXlQ,170000,180000,170.0,180.0,10.0
vggtest_snR9TvRupjU_0_10000,snR9TvRupjU,0,10000,0.0,10.0,10.0
vggtest_syJs8zsdI8o_34000_44000,syJs8zsdI8o,34000,44000,34.0,44.0,10.0
vggtest_t5kpBQv8trY_15000_25000,t5kpBQv8trY,15000,25000,15.0,25.0,10.0
vggtest_tA_NrYVTlps_24000_34000,tA_NrYVTlps,24000,34000,24.0,34.0,10.0
vggtest_tFLGKmOa0dc_30000_40000,tFLGKmOa0dc,30000,40000,30.0,40.0,10.0
vggtest_tGUWSgewh0A_270000_280000,tGUWSgewh0A,270000,280000,270.0,280.0,10.0
vggtest_tTNZYyuU_X4_30000_40000,tTNZYyuU_X4,30000,40000,30.0,40.0,10.0
vggtest_tTsvjXYDwQQ_12000_22000,tTsvjXYDwQQ,12000,22000,12.0,22.0,10.0
vggtest_tUrlSBYq_0o_30000_40000,tUrlSBYq_0o,30000,40000,30.0,40.0,10.0
vggtest_tZFs-kLTpyg_3000_13000,tZFs-kLTpyg,3000,13000,3.0,13.0,10.0
vggtest_u8D5Z_glilQ_1000_11000,u8D5Z_glilQ,1000,11000,1.0,11.0,10.0
vggtest_uCWzv5Ss-B0_30000_40000,uCWzv5Ss-B0,30000,40000,30.0,40.0,10.0
vggtest_uEMANxR3vwc_338000_348000,uEMANxR3vwc,338000,348000,338.0,348.0,10.0
vggtest_uJ4gkjQ6Jt0_190000_200000,uJ4gkjQ6Jt0,190000,200000,190.0,200.0,10.0
vggtest_uKqFWsVI250_71000_81000,uKqFWsVI250,71000,81000,71.0,81.0,10.0
vggtest_uOOGqzu-I_U_128000_138000,uOOGqzu-I_U,128000,138000,128.0,138.0,10.0
vggtest_uRhiZy8FsSU_30000_40000,uRhiZy8FsSU,30000,40000,30.0,40.0,10.0
vggtest_usfT2KJQhAc_48000_58000,usfT2KJQhAc,48000,58000,48.0,58.0,10.0
vggtest_v2-_uGob4TQ_182000_192000,v2-_uGob4TQ,182000,192000,182.0,192.0,10.0
vggtest_vchsE_Dn7mo_147000_157000,vchsE_Dn7mo,147000,157000,147.0,157.0,10.0
vggtest_vd2Ov9nGycg_31000_41000,vd2Ov9nGycg,31000,41000,31.0,41.0,10.0
vggtest_vdh5LqgvSLU_37000_47000,vdh5LqgvSLU,37000,47000,37.0,47.0,10.0
vggtest_viYxkl1BW9U_100000_110000,viYxkl1BW9U,100000,110000,100.0,110.0,10.0
vggtest_vuYE5G1C9MQ_25000_35000,vuYE5G1C9MQ,25000,35000,25.0,35.0,10.0
vggtest_vyYpxGJr7zI_30000_40000,vyYpxGJr7zI,30000,40000,30.0,40.0,10.0
vggtest_vzY4mHyr-F8_214000_224000,vzY4mHyr-F8,214000,224000,214.0,224.0,10.0
vggtest_w2vMywh5Nto_10000_20000,w2vMywh5Nto,10000,20000,10.0,20.0,10.0
vggtest_w9wfVOg6d1M_6000_16000,w9wfVOg6d1M,6000,16000,6.0,16.0,10.0
vggtest_wDg2v3NuCoQ_75000_85000,wDg2v3NuCoQ,75000,85000,75.0,85.0,10.0
vggtest_wJM6BaJ027w_496000_506000,wJM6BaJ027w,496000,506000,496.0,506.0,10.0
vggtest_wMLgi-rb6UM_0_10000,wMLgi-rb6UM,0,10000,0.0,10.0,10.0
vggtest_wOzgCyoi9l8_74000_84000,wOzgCyoi9l8,74000,84000,74.0,84.0,10.0
vggtest_wTduj6YOVuU_10000_20000,wTduj6YOVuU,10000,20000,10.0,20.0,10.0
vggtest_wVK0m7FDkGs_58000_68000,wVK0m7FDkGs,58000,68000,58.0,68.0,10.0
vggtest_wVLyIVxZ4PY_533000_543000,wVLyIVxZ4PY,533000,543000,533.0,543.0,10.0
vggtest_wYNKH0Ou9vM_80000_90000,wYNKH0Ou9vM,80000,90000,80.0,90.0,10.0
vggtest_wdbIsk487Fw_100000_110000,wdbIsk487Fw,100000,110000,100.0,110.0,10.0
vggtest_wr72HohtJ6Q_25000_35000,wr72HohtJ6Q,25000,35000,25.0,35.0,10.0
vggtest_wuz0curb_hg_180000_190000,wuz0curb_hg,180000,190000,180.0,190.0,10.0
vggtest_wvlhGSXTEoE_430000_440000,wvlhGSXTEoE,430000,440000,430.0,440.0,10.0
vggtest_xC01ty1ngVQ_2000_12000,xC01ty1ngVQ,2000,12000,2.0,12.0,10.0
vggtest_xIG97I7qRz8_97000_107000,xIG97I7qRz8,97000,107000,97.0,107.0,10.0
vggtest_xN-nKHyKx3E_504000_514000,xN-nKHyKx3E,504000,514000,504.0,514.0,10.0
vggtest_xTDmWAfnFl0_181000_191000,xTDmWAfnFl0,181000,191000,181.0,191.0,10.0
vggtest_xXGIKM4daMU_30000_40000,xXGIKM4daMU,30000,40000,30.0,40.0,10.0
vggtest_xX_x4lBDBVU_42000_52000,xX_x4lBDBVU,42000,52000,42.0,52.0,10.0
vggtest_x_i_FLv7pNA_21000_31000,x_i_FLv7pNA,21000,31000,21.0,31.0,10.0
vggtest_xfGXhVboW9U_50000_60000,xfGXhVboW9U,50000,60000,50.0,60.0,10.0
vggtest_xnMI64kXQA8_252000_262000,xnMI64kXQA8,252000,262000,252.0,262.0,10.0
vggtest_xooxjB2CNgE_166000_176000,xooxjB2CNgE,166000,176000,166.0,176.0,10.0
vggtest_xtEfTSC1PKc_187000_197000,xtEfTSC1PKc,187000,197000,187.0,197.0,10.0
vggtest_xv35vO58cjY_271000_281000,xv35vO58cjY,271000,281000,271.0,281.0,10.0
vggtest_xwDJy7bJurM_277000_287000,xwDJy7bJurM,277000,287000,277.0,287.0,10.0
vggtest_xwrpD8jQupw_81000_91000,xwrpD8jQupw,81000,91000,81.0,91.0,10.0
vggtest_y9_9tveI1OY_100000_110000,y9_9tveI1OY,100000,110000,100.0,110.0,10.0
vggtest_yGeIkgt-Hr0_19000_29000,yGeIkgt-Hr0,19000,29000,19.0,29.0,10.0
vggtest_yc4mmvlO39M_30000_40000,yc4mmvlO39M,30000,40000,30.0,40.0,10.0
vggtest_ycOM6mmzeok_494000_504000,ycOM6mmzeok,494000,504000,494.0,504.0,10.0
vggtest_yy0n-N17n04_10000_20000,yy0n-N17n04,10000,20000,10.0,20.0,10.0
vggtest_yzPMm0wRN-E_194000_204000,yzPMm0wRN-E,194000,204000,194.0,204.0,10.0
vggtest_zBabZOv4dGw_380000_390000,zBabZOv4dGw,380000,390000,380.0,390.0,10.0
vggtest_zHmBpBw3Fnw_43000_53000,zHmBpBw3Fnw,43000,53000,43.0,53.0,10.0
vggtest_zZgNyJ4eQwk_22000_32000,zZgNyJ4eQwk,22000,32000,22.0,32.0,10.0
vggtest_zayC5mUo7sY_100000_110000,zayC5mUo7sY,100000,110000,100.0,110.0,10.0
vggtest_zgM0pD0JIqc_0_10000,zgM0pD0JIqc,0,10000,0.0,10.0,10.0
vggtest_zgmAvQF1ojQ_49000_59000,zgmAvQF1ojQ,49000,59000,49.0,59.0,10.0
vggtest_zhFzDzfOCik_111000_121000,zhFzDzfOCik,111000,121000,111.0,121.0,10.0
vggtest_zk4YZ_mbx2c_12000_22000,zk4YZ_mbx2c,12000,22000,12.0,22.0,10.0
vggtest_zra3SOgAsyg_31000_41000,zra3SOgAsyg,31000,41000,31.0,41.0,10.0
vggtest_zxpo56cpUBU_7000_17000,zxpo56cpUBU,7000,17000,7.0,17.0,10.0
vggtest_zzqrZOq928w_55000_65000,zzqrZOq928w,55000,65000,55.0,65.0,10.0
